Trade Number,Entry Date,Entry Price,Exit Date,Exit Price,Trade Position,Trade Pnl,Trade Duration,Max DD,Max DD Duration,Max Profit,Max Loss,Max Recovery,Profitable,Trade Side
329,2018-11-02,10577.05,2018-11-22,10524.7,1.0,-0.004949395152712532,20,-0.02260834033701231,3,0.01806741955460156,-0.006920644224996608,0.02516220243053735,False,Long
330,2018-11-27,10684.85,2018-12-04,10907.75,1.0,0.0208613129805284,7,-0.0014875503478578578,1,0.022382157915179057,0.0,0.022382157915179057,True,Long
331,2018-12-07,10735.15,2018-12-10,10514.7,1.0,-0.020535344173113423,3,-0.020535344173113312,1,0.0,-0.020535344173113312,0.0,False,Long
332,2018-12-11,10581.1,2018-12-20,10978.2,-1.0,-0.03752917938588629,9,-0.0383135968850119,7,-0.0,-0.0383135968850119,0.0008156687009248653,False,Short
333,2018-12-27,10779.8,2019-01-07,10803.45,-1.0,-0.002193918254513205,11,-0.016767472494851665,4,0.0056865619028181325,-0.016767472494851665,0.022836952368372687,False,Short
334,2019-01-14,10769.8,2019-01-16,10921.65,-1.0,-0.014099611877657958,2,-0.014726364463592656,2,-0.0,-0.014726364463592656,0.00063612032569349,False,Short
335,2019-02-01,10914.05,2019-02-06,11090.3,-1.0,-0.01614890897512833,5,-0.01614890897512833,3,-0.0,-0.01614890897512833,0.0,False,Short
336,2019-02-07,11093.8,2019-02-14,10779.8,1.0,-0.02830409778434806,7,-0.028304097784347948,5,0.0,-0.02830409778434806,0.0,False,Long
337,2019-02-18,10662.25,2019-02-26,10827.8,-1.0,-0.015526741541419531,8,-0.025206983987634657,5,0.004229876433210711,-0.02108372998194552,0.005676673900234297,False,Short
338,2019-03-01,10917.05,2019-03-27,11458.1,1.0,0.049560091783036775,26,-0.017345461616576463,5,0.05987881341571222,0.0,0.05987881341571222,True,Long
339,2019-04-22,11618.9,2019-05-20,11859.45,-1.0,-0.020703336804688943,28,-0.05654893929280669,7,0.03799413025329412,-0.020703336804688943,0.05567518359987034,False,Short
340,2019-05-29,11862.25,2019-06-10,11933.8,1.0,0.006031739341187281,12,-0.018208179636414856,4,0.0204177116482962,0.0,0.0204177116482962,True,Long
341,2019-06-25,11810.3,2019-07-01,11903.65,-1.0,-0.007904117592271165,6,-0.007904117592271165,4,0.0,-0.007904117592271387,0.001947908337728066,False,Short
342,2019-07-08,11566.3,2019-08-08,11063.95,-1.0,0.043432212548524474,31,-0.015768426207115604,6,0.05983330883687954,-0.009467158901290684,0.06996281684239891,True,Short
343,2019-08-13,10925.15,2019-08-14,11028.15,-1.0,-0.009427788176821439,1,-0.009427788176821217,1,1.1102230246251565e-16,-0.009427788176821217,0.0,False,Short
344,2019-08-28,11049.25,2019-09-03,10836.4,1.0,-0.019263750933321333,6,-0.020119541726573043,1,0.0008733624454146938,-0.019263750933321333,0.01010202497191326,False,Long
345,2019-09-06,10973.65,2019-09-12,10996.45,1.0,0.002077704318982354,6,-0.005817843193982375,1,0.007941751377162687,0.0,0.007941751377162465,True,Long
346,2019-09-16,11017.2,2019-09-17,10833.5,1.0,-0.016673928039792396,1,-0.016673928039792396,1,0.0,-0.016673928039792396,0.0,False,Long
347,2019-09-18,10855.45,2019-09-19,10711.3,1.0,-0.013279044166755072,1,-0.013279044166755072,1,0.0,-0.013279044166755072,0.0,False,Long
348,2019-09-20,11295.5,2019-10-07,11162.0,1.0,-0.011818865920056654,17,-0.03890613362493911,8,0.028183790004869147,-0.011818865920056654,0.02818379000486937,False,Long
349,2019-10-07,11162.0,2019-10-18,11670.0,-1.0,-0.04551155706862575,11,-0.04551155706862575,8,-0.0,-0.04551155706862575,0.008513797910042475,False,Short
350,2019-10-18,11670.0,2019-11-13,11863.25,1.0,0.016559554413024813,26,-0.015330408907739623,5,0.03238646101113973,-0.005231362467866152,0.0378156508555898,True,Long
351,2019-11-18,11920.9,2019-11-27,12108.55,-1.0,-0.01574126114638985,9,-0.016269398774240496,3,0.0005368722160239425,-0.01574126114638985,0.008766328502619825,False,Short
352,2019-11-27,12108.55,2019-11-29,12099.85,1.0,-0.0007185005636511921,2,-0.004221822625841809,1,0.0035181751737407563,-0.0007185005636511921,0.0035181751737407563,False,Long
353,2019-12-09,11966.7,2019-12-17,12187.15,-1.0,-0.018421954256394812,8,-0.024008741026322555,5,0.005724218038389961,-0.01842195425639459,0.00572421803838985,False,Short
354,2019-12-27,12319.25,2020-01-01,12243.8,1.0,-0.006124561154291053,5,-0.006934700266844063,2,0.0008157964161779052,-0.006124561154291164,0.0008157964161779052,False,Long
355,2020-01-03,12256.45,2020-01-09,12269.75,-1.0,-0.0010851429247455968,6,-0.018128669040515577,3,0.01735820731125237,-0.0010851429247455968,0.01735820731125237,False,Short
356,2020-01-10,12290.0,2020-01-14,12397.0,-1.0,-0.008706265256305912,4,-0.008706265256305912,2,-0.0,-0.008706265256305912,0.0,False,Short
357,2020-01-21,12203.1,2020-01-23,12201.0,1.0,-0.00017208742040963898,2,-0.0047405987003302785,2,0.0,-0.0047405987003302785,0.0045902719170045625,False,Long
358,2020-01-23,12201.0,2020-02-11,12126.85,-1.0,0.006077370707319063,19,-0.037769374995096805,7,0.04475862634210315,-0.0057864109499221605,0.050839213875882194,True,Short
359,2020-02-24,11827.55,2020-03-30,8290.15,-1.0,0.2990813820275543,35,-0.06655965856951318,5,0.3589923526004961,-2.220446049250313e-16,0.35899235260049633,True,Short
360,2020-04-20,9260.5,2020-05-04,9285.9,1.0,0.002742832460450151,14,-0.05821560056390018,2,0.06472652664542933,-0.0311970195993736,0.09901243925275294,True,Long
