Dates,Open,High,Low,Close,Volume,5_SMA,10_SMA,min_of_2,Signal,Trades
2018-05-03,10720.15,10720.6,10647.45,10679.65,0,10689.430000000022,10634.610000000002,10634.610000000002,1,0.0
2018-05-04,10700.45,10700.45,10601.6,10618.25,0,10689.520000000022,10639.905000000002,10639.905000000002,-1,-2.0
2018-05-07,10653.15,10725.65,10635.65,10715.5,0,10694.160000000022,10655.050000000001,10655.050000000001,1,2.0
2018-05-08,10757.9,10758.55,10689.4,10717.8,0,10689.850000000022,10668.360000000002,10668.360000000002,1,0.0
2018-05-09,10693.35,10766.25,10689.85,10741.7,0,10694.580000000022,10681.095000000001,10681.095000000001,1,0.0
2018-05-10,10779.65,10785.55,10705.0,10716.55,0,10701.960000000023,10695.695000000002,10695.695000000002,1,0.0
2018-05-11,10741.95,10812.05,10724.45,10806.5,0,10739.610000000022,10714.565,10714.565,1,0.0
2018-05-14,10815.15,10834.85,10774.75,10806.6,0,10757.830000000022,10725.995,10725.995,1,0.0
2018-05-15,10812.6,10929.2,10781.4,10801.85,0,10774.640000000023,10732.245,10732.245,1,0.0
2018-05-16,10751.95,10790.45,10699.7,10741.1,0,10774.520000000022,10734.550000000001,10734.550000000001,1,0.0
2018-05-17,10775.6,10777.25,10664.5,10682.7,0,10767.75000000002,10734.855000000001,10734.855000000001,-1,-2.0
2018-05-18,10671.85,10674.95,10589.1,10596.4,0,10725.730000000021,10732.670000000002,10725.730000000021,-1,0.0
2018-05-21,10616.7,10621.7,10505.8,10516.7,0,10667.750000000022,10712.79,10667.750000000022,-1,0.0
2018-05-22,10518.45,10558.6,10490.55,10536.7,0,10614.720000000023,10694.68,10614.720000000023,-1,0.0
2018-05-23,10521.1,10533.55,10417.8,10430.35,0,10552.570000000023,10663.545000000002,10552.570000000023,-1,0.0
2018-05-24,10464.85,10535.15,10419.8,10513.85,0,10518.800000000023,10643.275000000001,10518.800000000023,-1,0.0
2018-05-25,10533.05,10628.05,10524.0,10605.15,0,10520.550000000023,10623.140000000001,10520.550000000023,1,2.0
2018-05-28,10648.35,10709.8,10640.55,10688.65,0,10554.940000000022,10611.345,10554.940000000022,1,0.0
2018-05-29,10689.4,10717.25,10616.1,10633.3,0,10574.260000000024,10594.49,10574.260000000024,1,0.0
2018-05-30,10579.0,10648.7,10558.45,10614.35,0,10611.060000000023,10581.814999999999,10581.814999999999,1,0.0
2018-05-31,10670.1,10763.8,10620.4,10736.15,0,10655.520000000024,10587.16,10587.16,1,0.0
2018-06-01,10738.45,10764.75,10681.5,10696.2,0,10673.730000000023,10597.14,10597.14,1,0.0
2018-06-04,10765.95,10770.3,10618.35,10628.5,0,10661.700000000023,10608.32,10608.32,1,0.0
2018-06-05,10630.7,10633.15,10550.9,10593.15,0,10653.670000000024,10613.965,10613.965,-1,-2.0
2018-06-06,10603.45,10698.35,10587.5,10684.65,0,10667.730000000025,10639.394999999999,10639.394999999999,1,2.0
2018-06-07,10722.6,10818.0,10722.6,10768.35,0,10674.170000000024,10664.844999999998,10664.844999999998,1,0.0
2018-06-08,10736.4,10779.45,10709.05,10767.65,0,10688.460000000025,10681.094999999998,10681.094999999998,1,0.0
2018-06-11,10781.85,10850.55,10777.05,10786.95,0,10720.150000000023,10690.925,10690.925,1,0.0
2018-06-12,10816.15,10856.55,10789.4,10842.85,0,10770.090000000022,10711.88,10711.88,1,0.0
2018-06-13,10887.5,10893.25,10842.65,10856.7,0,10804.500000000022,10736.114999999998,10736.114999999998,1,0.0
2018-06-14,10832.9,10833.7,10773.55,10808.05,0,10812.44000000002,10743.304999999998,10743.304999999998,1,0.0
2018-06-15,10808.65,10834.0,10755.4,10817.7,0,10822.450000000023,10755.454999999998,10755.454999999998,1,0.0
2018-06-18,10830.2,10830.2,10787.35,10799.85,0,10825.030000000022,10772.59,10772.59,1,0.0
2018-06-19,10789.45,10789.45,10701.2,10710.45,0,10798.550000000021,10784.32,10784.32,-1,-2.0
2018-06-20,10734.65,10781.8,10724.05,10772.05,0,10781.62000000002,10793.060000000001,10781.62000000002,-1,0.0
2018-06-21,10808.45,10809.6,10725.9,10741.1,0,10768.230000000021,10790.335000000001,10768.230000000021,-1,0.0
2018-06-22,10742.7,10837.0,10710.45,10821.85,0,10769.060000000021,10795.755000000001,10769.060000000021,1,2.0
2018-06-25,10822.9,10831.05,10753.05,10762.45,0,10761.58000000002,10793.305000000002,10761.58000000002,1,0.0
2018-06-26,10742.7,10805.25,10732.55,10769.15,0,10773.320000000022,10785.935000000001,10773.320000000022,-1,-2.0
2018-06-27,10785.5,10785.5,10652.4,10671.4,0,10753.190000000022,10767.405,10753.190000000022,-1,0.0
2018-06-28,10660.8,10674.2,10557.7,10589.1,0,10722.790000000023,10745.51,10722.790000000023,-1,0.0
2018-06-29,10612.85,10723.05,10612.35,10714.3,0,10701.280000000024,10735.170000000002,10701.280000000024,1,2.0
2018-07-02,10732.35,10736.15,10604.65,10657.3,0,10680.250000000024,10720.915,10680.250000000024,-1,-2.0
2018-07-03,10668.6,10713.3,10630.25,10699.9,0,10666.400000000023,10719.86,10666.400000000023,1,2.0
2018-07-04,10715.0,10777.15,10677.75,10769.9,0,10686.100000000024,10719.645,10686.100000000024,1,0.0
2018-07-05,10786.05,10786.05,10726.25,10749.75,0,10718.230000000023,10720.509999999998,10718.230000000023,1,0.0
2018-07-06,10744.15,10816.35,10735.05,10772.65,0,10729.900000000023,10715.589999999998,10715.589999999998,1,0.0
2018-07-09,10838.3,10860.35,10807.15,10852.9,0,10769.020000000024,10724.634999999998,10724.634999999998,1,0.0
2018-07-10,10902.75,10956.9,10876.65,10947.25,0,10818.490000000023,10742.444999999998,10742.444999999998,1,0.0
2018-07-11,10956.4,10976.65,10923.0,10948.3,0,10854.170000000024,10770.134999999998,10770.134999999998,1,0.0
2018-07-12,11006.95,11078.3,10999.65,11023.2,0,10908.860000000024,10813.544999999998,10813.544999999998,1,0.0
2018-07-13,11056.9,11071.35,10999.75,11018.9,0,10958.110000000022,10844.004999999997,10844.004999999997,1,0.0
2018-07-16,11018.95,11019.5,10926.25,10936.85,0,10974.900000000021,10871.959999999997,10871.959999999997,1,0.0
2018-07-17,10939.65,11018.5,10925.6,11008.05,0,10987.060000000021,10902.774999999998,10902.774999999998,1,0.0
2018-07-18,11060.2,11076.2,10956.3,10980.45,0,10993.49000000002,10923.829999999998,10923.829999999998,1,0.0
2018-07-19,10999.5,11006.5,10935.45,10957.1,0,10980.270000000022,10944.564999999999,10944.564999999999,1,0.0
2018-07-20,10963.5,11030.25,10946.2,11010.2,0,10978.53000000002,10968.32,10968.32,1,0.0
2018-07-23,11019.85,11093.4,11010.95,11084.75,0,11008.110000000022,10991.505000000001,10991.505000000001,1,0.0
2018-07-24,11109.0,11143.4,11092.5,11134.3,0,11033.36000000002,11010.210000000001,11010.210000000001,1,0.0
2018-07-25,11148.4,11157.15,11113.25,11132.0,0,11063.670000000022,11028.58,11028.58,1,0.0
2018-07-26,11132.95,11185.85,11125.7,11167.3,0,11105.710000000023,11042.990000000002,11042.990000000002,1,0.0
2018-07-27,11232.75,11283.4,11210.25,11278.35,0,11159.340000000022,11068.935000000001,11068.935000000001,1,0.0
2018-07-30,11296.65,11328.1,11261.45,11319.55,0,11206.300000000023,11107.205000000002,11107.205000000002,1,0.0
2018-07-31,11311.05,11366.0,11267.75,11356.5,0,11250.740000000023,11142.050000000001,11142.050000000001,1,0.0
2018-08-01,11359.8,11390.55,11313.55,11346.2,0,11293.580000000022,11178.625000000002,11178.625000000002,1,0.0
2018-08-02,11328.9,11328.9,11234.95,11244.7,0,11309.060000000021,11207.385,11207.385,1,0.0
2018-08-03,11297.8,11368.0,11294.55,11360.8,0,11325.550000000021,11242.445000000002,11242.445000000002,1,0.0
2018-08-06,11401.5,11427.65,11370.6,11387.1,0,11339.060000000021,11272.680000000002,11272.680000000002,1,0.0
2018-08-07,11423.15,11428.95,11359.7,11389.45,0,11345.65000000002,11298.195000000002,11298.195000000002,1,0.0
2018-08-08,11412.5,11459.95,11379.3,11450.0,0,11366.410000000022,11329.995,11329.995,1,0.0
2018-08-09,11493.25,11495.2,11454.1,11470.7,0,11411.61000000002,11360.335000000001,11360.335000000001,1,0.0
2018-08-10,11474.95,11478.75,11419.65,11429.5,0,11425.35000000002,11375.45,11375.45,1,0.0
2018-08-13,11369.6,11406.3,11340.3,11355.75,0,11419.08000000002,11379.07,11379.07,-1,-2.0
2018-08-14,11381.7,11452.45,11370.8,11435.1,0,11428.210000000021,11386.93,11386.93,1,2.0
2018-08-16,11397.15,11449.85,11366.25,11385.05,0,11415.220000000021,11390.815,11390.815,-1,-2.0
2018-08-17,11437.15,11486.45,11431.8,11470.75,0,11415.230000000021,11413.420000000002,11413.420000000002,1,2.0
2018-08-20,11502.1,11565.3,11499.65,11551.75,0,11439.680000000022,11432.515000000001,11432.515000000001,1,0.0
2018-08-21,11576.2,11581.75,11539.6,11570.9,0,11482.710000000021,11450.895,11450.895,1,0.0
2018-08-23,11620.7,11620.7,11546.7,11582.75,0,11512.240000000022,11470.225,11470.225,1,0.0
2018-08-24,11566.6,11604.6,11532.0,11557.1,0,11546.65000000002,11480.935000000001,11480.935000000001,1,0.0
2018-08-27,11605.85,11700.95,11595.6,11691.95,0,11590.89000000002,11503.060000000001,11503.060000000001,1,0.0
2018-08-28,11731.95,11760.2,11710.5,11738.5,0,11628.24000000002,11533.960000000001,11533.960000000001,1,0.0
2018-08-29,11744.95,11753.2,11678.85,11691.9,0,11652.440000000019,11567.575,11567.575,1,0.0
2018-08-30,11694.75,11698.8,11639.7,11676.8,0,11671.250000000018,11591.744999999999,11591.744999999999,1,0.0
2018-08-31,11675.85,11727.65,11640.1,11680.5,0,11695.930000000018,11621.289999999999,11621.289999999999,1,0.0
2018-09-03,11751.8,11751.8,11567.4,11582.35,0,11674.010000000018,11632.45,11632.45,-1,-2.0
2018-09-04,11598.75,11602.55,11496.85,11520.3,0,11630.370000000019,11629.305,11629.305,-1,0.0
2018-09-05,11514.85,11542.65,11393.85,11476.95,0,11587.380000000017,11619.91,11587.380000000017,-1,0.0
2018-09-06,11514.15,11562.25,11436.05,11536.9,0,11559.400000000018,11615.325,11559.400000000018,-1,0.0
2018-09-07,11558.25,11603.0,11484.4,11589.1,0,11541.120000000019,11618.525,11541.120000000019,1,2.0
2018-09-10,11570.25,11573.0,11427.3,11438.1,0,11512.27000000002,11593.140000000001,11512.27000000002,-1,-2.0
2018-09-11,11476.85,11479.4,11274.0,11287.5,0,11465.710000000017,11548.04,11465.710000000017,-1,0.0
2018-09-12,11340.1,11380.75,11250.2,11369.9,0,11444.300000000017,11515.84,11444.300000000017,-1,0.0
2018-09-14,11443.5,11523.25,11430.55,11515.2,0,11439.960000000017,11499.68,11439.960000000017,1,2.0
2018-09-17,11464.95,11464.95,11366.9,11377.75,0,11397.690000000015,11469.405,11397.690000000015,-1,-2.0
2018-09-18,11381.55,11411.45,11268.95,11278.9,0,11365.850000000017,11439.06,11365.850000000017,-1,0.0
2018-09-19,11326.65,11332.05,11210.9,11234.35,0,11355.220000000016,11410.465,11355.220000000016,-1,0.0
2018-09-21,11271.3,11346.8,10866.45,11143.1,0,11309.860000000017,11377.08,11309.860000000017,-1,0.0
2018-09-24,11164.4,11170.15,10943.6,10967.4,0,11200.300000000017,11320.130000000001,11200.300000000017,-1,0.0
2018-09-25,10969.95,11080.6,10882.85,11067.45,0,11138.240000000016,11267.965,11138.240000000016,-1,0.0
2018-09-26,11145.55,11145.55,10993.05,11053.8,0,11093.220000000018,11229.535,11093.220000000018,-1,0.0
2018-09-27,11079.8,11089.45,10953.35,10977.55,0,11041.860000000017,11198.539999999999,11041.860000000017,-1,0.0
2018-09-28,11008.1,11034.1,10850.3,10930.45,0,10999.330000000018,11154.595,10999.330000000018,-1,0.0
2018-10-01,10930.9,11035.65,10821.55,11008.3,0,11007.510000000017,11103.905,11007.510000000017,1,2.0
2018-10-03,10982.7,10989.05,10843.75,10858.25,0,10965.670000000016,11051.955,10965.670000000016,-1,-2.0
2018-10-04,10754.7,10754.7,10547.25,10599.25,0,10874.760000000015,10983.990000000002,10874.760000000015,-1,0.0
2018-10-05,10514.1,10540.65,10261.9,10316.45,0,10742.540000000014,10892.2,10742.540000000014,-1,0.0
2018-10-08,10310.15,10398.35,10198.4,10348.05,0,10626.060000000016,10812.695,10626.060000000016,-1,0.0
2018-10-09,10390.3,10397.6,10279.35,10301.05,0,10484.610000000015,10746.060000000001,10484.610000000015,-1,0.0
2018-10-10,10331.85,10482.35,10318.25,10460.1,0,10404.980000000014,10685.325,10404.980000000014,1,2.0
2018-10-11,10169.8,10335.95,10138.6,10234.65,0,10332.060000000016,10603.41,10332.060000000016,-1,-2.0
2018-10-12,10331.55,10492.45,10322.15,10472.5,0,10363.270000000015,10552.905,10363.270000000015,1,2.0
2018-10-15,10524.2,10526.3,10410.15,10512.5,0,10396.160000000014,10511.11,10396.160000000014,1,0.0
2018-10-16,10550.15,10604.9,10525.3,10584.75,0,10452.900000000014,10468.755000000001,10452.900000000014,1,0.0
2018-10-17,10688.7,10710.15,10436.45,10453.05,0,10451.490000000016,10428.235,10428.235,1,0.0
2018-10-19,10339.7,10380.1,10249.6,10303.55,0,10465.270000000015,10398.665,10398.665,-1,-2.0
2018-10-22,10405.85,10408.55,10224.0,10245.25,0,10419.820000000014,10391.545000000002,10391.545000000002,-1,0.0
2018-10-23,10152.6,10222.1,10102.35,10146.8,0,10346.680000000013,10371.420000000002,10346.680000000013,-1,0.0
2018-10-24,10278.15,10290.65,10126.7,10224.75,0,10274.680000000013,10363.79,10274.680000000013,-1,0.0
2018-10-25,10135.05,10166.6,10079.3,10124.9,0,10209.050000000014,10330.27,10209.050000000014,-1,0.0
2018-10-26,10122.35,10128.85,10004.55,10030.0,0,10154.340000000015,10309.805,10154.340000000015,-1,0.0
2018-10-29,10078.1,10275.3,10020.35,10250.85,0,10155.460000000014,10287.640000000001,10155.460000000014,1,2.0
2018-10-30,10239.4,10285.1,10175.35,10198.4,0,10165.780000000013,10256.23,10165.780000000013,1,0.0
2018-10-31,10209.55,10396.0,10105.1,10386.6,0,10198.150000000012,10236.415,10198.150000000012,1,0.0
2018-11-01,10441.7,10441.9,10341.9,10380.45,0,10249.260000000013,10229.155,10229.155,1,0.0
2018-11-02,10462.3,10606.95,10457.7,10553.0,0,10353.860000000013,10254.1,10254.1,1,0.0
2018-11-05,10558.75,10558.8,10477.0,10524.0,0,10408.490000000014,10281.975,10281.975,1,0.0
2018-11-06,10552.0,10600.25,10491.45,10530.0,0,10474.810000000014,10320.295,10320.295,1,0.0
2018-11-07,10614.45,10616.45,10582.3,10598.4,0,10517.170000000015,10357.66,10357.66,1,0.0
2018-11-09,10614.7,10619.55,10544.85,10585.2,0,10558.120000000015,10403.689999999999,10403.689999999999,1,0.0
2018-11-12,10607.8,10645.5,10464.05,10482.2,0,10543.960000000015,10448.91,10448.91,1,0.0
2018-11-13,10451.9,10596.25,10440.55,10582.5,0,10555.660000000014,10482.074999999999,10482.074999999999,1,0.0
2018-11-14,10634.9,10651.6,10532.7,10576.3,0,10564.920000000016,10519.865,10519.865,1,0.0
2018-11-15,10580.6,10646.5,10557.5,10616.7,0,10568.580000000014,10542.874999999998,10542.874999999998,1,0.0
2018-11-16,10644.0,10695.15,10631.15,10682.2,0,10587.980000000016,10573.05,10573.05,1,0.0
2018-11-19,10731.25,10774.7,10688.8,10763.4,0,10644.220000000016,10594.089999999998,10594.089999999998,1,0.0
2018-11-20,10740.1,10740.85,10640.85,10656.2,0,10658.960000000015,10607.309999999998,10607.309999999998,1,0.0
2018-11-21,10670.95,10671.3,10562.35,10600.05,0,10663.710000000015,10614.314999999999,10614.314999999999,-1,-2.0
2018-11-22,10612.65,10646.25,10512.0,10526.75,0,10645.720000000016,10607.149999999998,10607.149999999998,-1,0.0
2018-11-26,10568.3,10637.8,10489.75,10628.6,0,10635.000000000015,10611.49,10611.49,1,2.0
2018-11-27,10621.45,10695.15,10596.35,10685.6,0,10619.440000000013,10631.83,10619.440000000013,1,0.0
2018-11-28,10708.75,10757.8,10699.85,10728.85,0,10633.970000000012,10646.465,10633.970000000012,1,0.0
2018-11-29,10808.7,10883.05,10782.35,10858.7,0,10685.700000000012,10674.705,10674.705,1,0.0
2018-11-30,10892.1,10922.45,10835.1,10876.75,0,10755.700000000012,10700.710000000001,10700.710000000001,1,0.0
2018-12-03,10930.7,10941.2,10845.35,10883.75,0,10806.730000000012,10720.865000000002,10720.865000000002,1,0.0
2018-12-04,10877.1,10890.95,10833.35,10869.5,0,10843.510000000013,10731.475000000002,10731.475000000002,1,0.0
2018-12-05,10820.45,10821.05,10747.95,10782.9,0,10854.320000000012,10744.145,10744.145,1,0.0
2018-12-06,10718.15,10722.65,10588.25,10601.15,0,10802.810000000012,10744.255000000001,10744.255000000001,-1,-2.0
2018-12-07,10644.8,10704.55,10599.35,10693.7,0,10766.200000000012,10760.95,10760.95,-1,0.0
2018-12-10,10508.7,10558.85,10474.95,10488.45,0,10687.14000000001,10746.935,10687.14000000001,-1,0.0
2018-12-11,10350.05,10567.15,10333.85,10549.15,0,10623.07000000001,10733.289999999997,10623.07000000001,-1,0.0
2018-12-12,10591.0,10752.2,10560.8,10737.6,0,10614.010000000011,10734.164999999997,10614.010000000011,1,2.0
2018-12-13,10810.75,10838.6,10749.5,10791.55,0,10652.09000000001,10727.449999999999,10652.09000000001,1,0.0
2018-12-14,10784.5,10815.75,10752.1,10805.45,0,10674.440000000011,10720.319999999998,10674.440000000011,1,0.0
2018-12-17,10853.2,10900.35,10844.85,10888.35,0,10754.42000000001,10720.779999999999,10720.779999999999,1,0.0
2018-12-18,10850.9,10915.4,10819.1,10908.7,0,10826.330000000009,10724.699999999999,10724.699999999999,1,0.0
2018-12-19,10930.55,10985.15,10928.0,10967.3,0,10872.270000000008,10743.14,10743.14,1,0.0
2018-12-20,10885.2,10962.55,10880.05,10951.7,0,10904.300000000008,10778.195,10778.195,1,0.0
2018-12-21,10944.25,10963.65,10738.65,10754.0,0,10894.01000000001,10784.225,10784.225,-1,-2.0
2018-12-24,10780.9,10782.3,10649.25,10663.5,0,10849.04000000001,10801.73,10801.73,-1,0.0
2018-12-26,10635.45,10747.5,10534.55,10729.85,0,10813.27000000001,10819.800000000001,10813.27000000001,-1,0.0
2018-12-27,10817.9,10834.2,10764.45,10779.8,0,10775.77000000001,10824.02,10775.77000000001,1,2.0
2018-12-28,10820.95,10893.6,10817.15,10859.9,0,10757.410000000009,10830.855,10757.410000000009,1,0.0
2018-12-31,10913.2,10923.55,10853.2,10862.55,0,10779.12000000001,10836.565,10779.12000000001,1,0.0
2019-01-01,10881.7,10923.6,10807.1,10910.1,0,10828.44000000001,10838.740000000002,10828.44000000001,1,0.0
2019-01-02,10868.85,10895.35,10735.05,10792.5,0,10840.97000000001,10827.12,10827.12,-1,-2.0
2019-01-03,10796.8,10814.05,10661.25,10672.25,0,10819.46000000001,10797.615000000002,10797.615000000002,-1,0.0
2019-01-04,10699.7,10741.05,10628.65,10727.35,0,10792.950000000008,10775.180000000002,10775.180000000002,-1,0.0
2019-01-07,10804.85,10835.95,10750.15,10771.8,0,10774.800000000008,10776.960000000003,10774.800000000008,-1,0.0
2019-01-08,10786.25,10818.45,10733.25,10802.15,0,10753.21000000001,10790.825,10753.21000000001,1,2.0
2019-01-09,10862.4,10870.4,10749.4,10855.15,0,10765.740000000009,10803.355,10765.740000000009,1,0.0
2019-01-10,10859.35,10859.35,10801.8,10821.6,0,10795.61000000001,10807.535,10795.61000000001,1,0.0
2019-01-11,10834.75,10850.15,10739.4,10794.95,0,10809.130000000008,10801.04,10801.04,-1,-2.0
2019-01-14,10807.0,10808.0,10692.35,10737.6,0,10802.290000000008,10788.545000000002,10788.545000000002,-1,0.0
2019-01-15,10777.55,10896.95,10777.55,10886.8,0,10819.220000000008,10786.215,10786.215,1,2.0
2019-01-16,10899.65,10928.15,10876.9,10890.3,0,10826.250000000007,10795.995,10795.995,1,0.0
2019-01-17,10920.85,10930.65,10844.65,10905.2,0,10842.970000000008,10819.29,10819.29,1,0.0
2019-01-18,10914.85,10928.2,10852.2,10906.95,0,10865.37000000001,10837.25,10837.25,1,0.0
2019-01-21,10919.35,10987.45,10885.75,10961.85,0,10910.22000000001,10856.255000000001,10856.255000000001,1,0.0
2019-01-22,10949.8,10949.8,10864.15,10922.75,0,10917.410000000009,10868.315,10868.315,1,0.0
2019-01-23,10931.05,10944.8,10811.95,10831.5,0,10905.650000000009,10865.95,10865.95,-1,-2.0
2019-01-24,10844.05,10866.6,10798.65,10849.8,0,10894.57000000001,10868.77,10868.77,-1,0.0
2019-01-25,10859.75,10931.7,10756.45,10780.55,0,10869.290000000012,10867.330000000002,10867.330000000002,-1,0.0
2019-01-28,10792.45,10804.45,10630.95,10661.55,0,10809.230000000012,10859.725000000002,10809.230000000012,-1,0.0
2019-01-29,10653.7,10690.35,10583.65,10652.2,0,10755.120000000014,10836.265000000001,10755.120000000014,-1,0.0
2019-01-30,10702.25,10710.2,10612.85,10651.8,0,10719.180000000013,10812.415,10719.180000000013,-1,0.0
2019-01-31,10690.55,10838.05,10678.55,10830.95,0,10715.410000000013,10804.990000000002,10715.410000000013,1,2.0
2019-02-01,10851.35,10983.45,10813.45,10893.65,0,10738.030000000013,10803.66,10738.030000000013,1,0.0
2019-02-04,10876.75,10927.9,10814.15,10912.25,0,10788.170000000013,10798.7,10788.170000000013,1,0.0
2019-02-05,10908.65,10956.7,10886.7,10934.35,0,10844.600000000011,10799.86,10799.86,1,0.0
2019-02-06,10965.1,11072.6,10962.7,11062.45,0,10926.73000000001,10822.955,10822.955,1,0.0
2019-02-07,11070.45,11118.1,11043.6,11069.4,0,10974.42000000001,10844.914999999999,10844.914999999999,1,0.0
2019-02-08,11023.5,11041.2,10925.45,10943.6,0,10984.41000000001,10861.22,10861.22,1,0.0
2019-02-11,10930.9,10930.9,10857.1,10888.8,0,10979.72000000001,10883.945,10883.945,1,0.0
2019-02-12,10879.7,10910.9,10823.8,10831.4,0,10959.130000000008,10901.865,10901.865,-1,-2.0
2019-02-13,10870.55,10891.65,10772.1,10793.65,0,10905.37000000001,10916.05,10905.37000000001,-1,0.0
2019-02-14,10786.1,10792.7,10718.75,10746.05,0,10840.70000000001,10907.56,10840.70000000001,-1,0.0
2019-02-15,10780.25,10785.75,10620.4,10724.4,0,10796.860000000011,10890.634999999998,10796.860000000011,-1,0.0
2019-02-18,10738.65,10759.9,10628.4,10640.95,0,10747.290000000012,10863.505,10747.290000000012,-1,0.0
2019-02-19,10636.7,10722.85,10585.65,10604.35,0,10701.88000000001,10830.505,10701.88000000001,-1,0.0
2019-02-20,10655.45,10752.7,10646.4,10735.45,0,10690.240000000009,10797.804999999998,10690.240000000009,1,2.0
2019-02-21,10744.1,10808.85,10721.5,10789.85,0,10699.00000000001,10769.85,10699.00000000001,1,0.0
2019-02-22,10782.7,10801.55,10758.4,10791.65,0,10712.450000000008,10754.654999999999,10712.450000000008,1,0.0
2019-02-25,10813.25,10887.1,10788.05,10880.1,0,10760.280000000008,10753.785,10753.785,1,0.0
2019-02-26,10775.3,10888.75,10729.3,10835.3,0,10806.470000000008,10754.175,10754.175,1,0.0
2019-02-27,10881.2,10939.7,10751.2,10806.65,0,10820.71000000001,10755.475,10755.475,1,0.0
2019-02-28,10865.7,10865.7,10784.85,10792.5,0,10821.240000000009,10760.119999999999,10760.119999999999,1,0.0
2019-03-01,10842.65,10877.9,10823.1,10863.5,0,10835.61000000001,10774.03,10774.03,1,0.0
2019-03-05,10864.85,10994.9,10817.0,10987.45,0,10857.080000000009,10808.68,10808.68,1,0.0
2019-03-06,11024.85,11062.3,10998.85,11053.0,0,10900.62000000001,10853.545,10853.545,1,0.0
2019-03-07,11077.95,11089.05,11027.1,11058.2,0,10950.93000000001,10885.82,10885.82,1,0.0
2019-03-08,11038.85,11049.0,11008.95,11035.4,0,10999.51000000001,10910.374999999998,10910.374999999998,1,0.0
2019-03-11,11068.75,11180.9,11059.85,11168.05,0,11060.42000000001,10948.015,10948.015,1,0.0
2019-03-12,11231.35,11320.4,11227.0,11301.2,0,11123.17000000001,10990.124999999998,10990.124999999998,1,0.0
2019-03-13,11326.2,11352.3,11276.6,11341.7,0,11180.910000000009,11040.764999999998,11040.764999999998,1,0.0
2019-03-14,11382.5,11383.45,11313.75,11343.25,0,11237.92000000001,11094.425,11094.425,1,0.0
2019-03-15,11376.85,11487.0,11370.8,11426.85,0,11316.21000000001,11157.859999999999,11157.859999999999,1,0.0
2019-03-18,11473.85,11530.15,11412.5,11462.2,0,11375.040000000012,11217.73,11217.73,1,0.0
2019-03-19,11500.3,11543.85,11451.25,11532.4,0,11421.28000000001,11272.224999999999,11272.224999999999,1,0.0
2019-03-20,11553.35,11556.1,11503.1,11521.05,0,11457.150000000012,11319.029999999999,11319.029999999999,1,0.0
2019-03-22,11549.2,11572.8,11434.55,11456.9,0,11479.88000000001,11358.899999999998,11358.899999999998,1,0.0
2019-03-25,11395.65,11395.65,11311.6,11354.25,0,11465.360000000011,11390.785,11390.785,-1,-2.0
2019-03-26,11375.2,11496.75,11352.45,11483.25,0,11469.57000000001,11422.304999999998,11422.304999999998,1,2.0
2019-03-27,11531.45,11546.2,11413.0,11445.05,0,11452.10000000001,11436.689999999999,11436.689999999999,1,0.0
2019-03-28,11463.65,11588.5,11452.45,11570.0,0,11461.89000000001,11459.52,11459.52,1,0.0
2019-03-29,11625.45,11630.35,11570.15,11623.9,0,11495.29000000001,11487.585,11487.585,1,0.0
2019-04-01,11665.2,11738.1,11644.75,11669.15,0,11558.27000000001,11511.814999999999,11511.814999999999,1,0.0
2019-04-02,11711.55,11729.35,11655.85,11713.2,0,11604.26000000001,11536.914999999997,11536.914999999997,1,0.0
2019-04-03,11735.3,11761.0,11629.15,11643.95,0,11644.040000000008,11548.069999999998,11548.069999999998,1,0.0
2019-04-04,11660.2,11662.55,11559.2,11598.0,0,11649.640000000009,11555.764999999998,11555.764999999998,1,0.0
2019-04-05,11638.4,11689.65,11609.5,11665.95,0,11658.050000000007,11576.669999999998,11576.669999999998,1,0.0
2019-04-08,11704.35,11710.3,11549.1,11604.5,0,11645.120000000006,11601.694999999998,11601.694999999998,1,0.0
2019-04-09,11612.05,11683.9,11569.7,11671.95,0,11636.870000000006,11620.564999999999,11620.564999999999,1,0.0
2019-04-10,11646.85,11680.05,11571.75,11584.3,0,11624.940000000008,11634.489999999998,11624.940000000008,-1,-2.0
2019-04-11,11592.55,11606.7,11550.55,11596.7,0,11624.680000000008,11637.159999999998,11624.680000000008,-1,0.0
2019-04-12,11612.85,11657.35,11578.8,11643.45,0,11620.180000000008,11639.114999999998,11620.180000000008,1,2.0
2019-04-15,11667.0,11704.6,11648.25,11690.35,0,11637.35000000001,11641.234999999999,11637.35000000001,1,0.0
2019-04-16,11736.2,11810.95,11731.55,11787.15,0,11660.390000000009,11648.63,11648.63,1,0.0
2019-04-18,11856.15,11856.15,11738.5,11752.8,0,11694.090000000007,11659.515,11659.515,1,0.0
2019-04-22,11727.05,11727.05,11583.95,11594.45,0,11693.640000000009,11659.16,11659.16,-1,-2.0
2019-04-23,11612.95,11645.95,11564.8,11575.95,0,11680.140000000009,11650.16,11650.16,-1,0.0
2019-04-24,11601.5,11740.85,11578.85,11726.15,0,11687.300000000007,11662.324999999999,11662.324999999999,1,2.0
2019-04-25,11735.7,11796.75,11624.3,11641.8,0,11658.230000000007,11659.31,11658.230000000007,-1,-2.0
2019-04-26,11683.75,11762.9,11661.75,11754.65,0,11658.600000000006,11676.344999999998,11658.600000000006,1,2.0
