Dates,Open,High,Low,Close,Volume,roc_1,roc_2,roc_3,roc_average,roc_indicator,Signal,Trades
01-03-2005,2077,2109.9,2070.2,2082.6,0,-0.000736398,0.003613518,-5.51E-05,0.000940674,0,0,0
02-03-2005,2084.95,2095,2080,2091.1,0,0.00088043,0.003207893,-0.000325671,0.001254217,0,0,0
03-03-2005,2089.4,2134.4,2089.4,2130.6,0,0.003084404,0.003592839,0.000257842,0.002311695,0,0,0
04-03-2005,2134,2149.8,2126,2144.5,0,0.004246166,0.002770243,0.001361401,0.002792603,1,1,1
07-03-2005,2151.3,2162,2146,2151.3,0,0.005241788,0.001827638,0.001911434,0.00299362,0,0,-1
08-03-2005,2150,2164,2145.25,2159.95,0,0.00464367,0.002046915,0.001734701,0.002808429,1,1,1
09-03-2005,2160.05,2171.35,2135,2152.35,0,0.004744872,0.001951029,0.002218063,0.002971321,0,0,-1
10-03-2005,2146,2160.9,2135.5,2157,0,0.004948183,0.00135551,0.002601474,0.002968389,0,0,0
11-03-2005,2161.2,2169.65,2143.65,2147.55,0,0.004442661,0.001221748,0.003020537,0.002894982,0,0,0
14-03-2005,2150.1,2156.8,2135.1,2138.95,0,0.001292828,0.001526962,0.002418921,0.001746237,-1,-1,-1
15-03-2005,2138.1,2139,2113.1,2120.85,0,0.001836646,0.001193552,0.002524204,0.001851467,0,0,1
16-03-2005,2119.75,2131,2115,2120.15,0,0.001389221,0.000778977,0.00239495,0.00152105,0,0,0
17-03-2005,2110,2115,2095.1,2101.3,0,-0.001375199,0.000585225,0.002247147,0.000485724,-1,-1,-1
18-03-2005,2097.1,2116,2082.2,2113.65,0,-0.001438564,0.000381143,0.002464981,0.000469187,-1,-1,0
21-03-2005,2114.95,2120.8,2088.05,2095.95,0,-0.002572863,-0.00012082,0.002213062,-0.000160207,-1,-1,0
22-03-2005,2086.25,2088.7,2058.1,2061.85,0,-0.004541772,-0.000690165,0.001986859,-0.001081692,-1,-1,0
23-03-2005,2053.3,2067.7,2015,2021.9,0,-0.006060817,-0.000983187,0.001111269,-0.001977579,-1,-1,0
24-03-2005,2022,2034.9,2005.5,2016.05,0,-0.006534539,-0.000983139,0.000780691,-0.002245662,-1,-1,0
28-03-2005,2021.1,2049.7,2021.1,2037.9,0,-0.005105818,-0.000374304,0.000402623,-0.0016925,-1,-1,0
29-03-2005,2031.75,2031.9,1976,1986.55,0,-0.007124991,-0.001127119,-0.000859743,-0.003037284,-1,-1,0
30-03-2005,1989.9,2003.4,1974.2,1996.95,0,-0.005841997,-0.001301294,-0.00070384,-0.00261571,-1,-1,0
31-03-2005,2008.1,2038,2008.1,2035.65,0,-0.003985567,-0.00037375,-0.000202217,-0.001520511,-1,-1,0
01-04-2005,2028,2064.9,2015.6,2060.9,0,-0.001922619,0.000108987,-0.000304367,-0.000706,0,0,1
04-04-2005,2059.95,2062.9,2042,2048.8,0,-0.003068152,-0.000143955,-0.000421085,-0.001211064,0,0,0
05-04-2005,2049.95,2056.2,2028.25,2037.3,0,-0.002798254,-0.001408377,-0.000279086,-0.001495239,-1,-1,-1
06-04-2005,2040,2058.85,2035.55,2053.05,0,-0.000426801,-0.00056756,-7.71E-05,-0.000357149,0,0,1
07-04-2005,2060,2063.85,2036.05,2039.95,0,0.000892725,-0.000978432,-0.000477244,-0.000187651,0,0,0
08-04-2005,2042.55,2046.7,2015.1,2021.3,0,0.00026041,-0.002052004,-0.000599952,-0.000797182,0,0,0
11-04-2005,2015,2015,1993.2,2001.7,0,-0.001776338,-0.002663558,-0.001098534,-0.001846143,0,0,0
12-04-2005,2000.1,2024.2,1997.5,2021.3,0,0.001749264,-0.002417143,-0.000963231,-0.000543703,0,0,0
13-04-2005,2028,2031.8,2006.1,2019.15,0,0.001111695,-0.002607468,-0.000940159,-0.000811977,0,0,0
15-04-2005,2000,2000,1935.55,1940.05,0,-0.004696289,-0.003945455,-0.00160166,-0.003414468,-1,-1,-1
18-04-2005,1917,1922.95,1900.65,1911.4,0,-0.007254112,-0.004554474,-0.001880277,-0.004562954,-1,-1,0
19-04-2005,1919.4,1939.85,1883,1886.55,0,-0.00791927,-0.004861354,-0.002073257,-0.004951293,-1,-1,0
20-04-2005,1899,1949,1892.2,1927,0,-0.005414028,-0.003963627,-0.001432747,-0.003603467,-1,-1,0
21-04-2005,1918.9,1943,1908,1940.8,0,-0.005467475,-0.003395808,-0.001493387,-0.003452223,-1,-1,0
22-04-2005,1960,1964.7,1941,1950.95,0,-0.004362852,-0.003192227,-0.001264083,-0.002939721,-1,-1,0
25-04-2005,1944,1963,1941.2,1956.6,0,-0.00320091,-0.002754485,-0.001200555,-0.002385317,-1,-1,0
26-04-2005,1964,1964,1943.5,1949.95,0,-0.002585302,-0.003097959,-0.001291825,-0.002325029,0,0,1
27-04-2005,1929,1958.9,1922.35,1929.55,0,-0.004539158,-0.003175648,-0.002155897,-0.003290234,-1,-1,-1
28-04-2005,1922.3,1942,1917.25,1941.3,0,-0.003855583,-0.002338676,-0.001696197,-0.002630152,-1,-1,0
29-04-2005,1910,1910,1877,1881.85,0,-0.002999923,-0.002770661,-0.002501674,-0.002757419,-1,-1,0
02-05-2005,1892.4,1912.2,1878.65,1907.35,0,-0.000211887,-0.002156693,-0.002619567,-0.001662715,1,1,2
03-05-2005,1909,1914.9,1899.05,1903.05,0,0.000874612,-0.002646842,-0.002814759,-0.001528996,1,1,0
04-05-2005,1901.2,1933.7,1901.2,1931.5,0,0.000233524,-0.001108454,-0.00255427,-0.001143067,1,1,0
05-05-2005,1940.1,1959.65,1940,1949.2,0,0.000432811,-0.000956459,-0.002439293,-0.000987647,1,1,0
06-05-2005,1946.2,1976.9,1942,1967.9,0,0.000868808,-0.00133127,-0.002142426,-0.000868296,1,1,0
09-05-2005,1977.1,1988,1969.55,1986.15,0,0.001510273,-0.001450822,-0.001980181,-0.000640243,1,1,0
10-05-2005,1989.4,1989.4,1966.7,1971.1,0,0.001084643,-0.001516986,-0.002054085,-0.000828809,1,1,0
11-05-2005,1970,1974.9,1951.2,1971.35,0,0.002166308,-0.001294851,-0.001958905,-0.000362483,1,1,0
12-05-2005,1969,1985,1966,1979.15,0,0.001949724,-0.001439809,-0.001670321,-0.000386802,1,1,0
13-05-2005,1971.65,1980,1962.5,1976.6,0,0.005034939,-0.001242187,-0.001692687,0.000700022,1,1,0
16-05-2005,1980,2004.7,1976,2002.4,0,0.004983354,-0.000374017,-0.001176653,0.001144228,1,1,0
17-05-2005,2012,2012,1965.1,1974.65,0,0.003762381,-0.000540541,-0.001644075,0.000525922,1,1,0
18-05-2005,1964.55,1976,1950.1,1967.2,0,0.001848304,-0.001070598,-0.0015357,-0.000252665,1,1,0
19-05-2005,1982,1992.75,1975,1978.25,0,0.001490355,-0.000810242,-0.001013653,-0.00011118,1,1,0
20-05-2005,1974,1993,1964,1987.7,0,0.001006149,0.000982449,-0.00042287,0.000521909,1,1,0
23-05-2005,1988.15,2013.9,1982,2010.15,0,0.001208368,0.002066548,-7.32E-05,0.001067251,0,0,-1
24-05-2005,2015.15,2028.9,2004.6,2026.1,0,0.00279032,0.00295884,-0.000144757,0.001868134,0,0,0
25-05-2005,2015.6,2040.95,2015,2037.35,0,0.00334796,0.002290607,0.000639299,0.002092622,1,1,1
26-05-2005,2038.7,2075.45,2032,2074.7,0,0.00482783,0.002759687,0.000973359,0.002853625,1,1,0
27-05-2005,2043.4,2070.9,2042,2047.45,0,0.003584438,0.001978523,0.000144917,0.001902626,1,1,0
30-05-2005,2046.2,2055.5,2032.6,2042.2,0,0.001987615,0.001749974,-0.000226843,0.001170249,1,1,0
31-05-2005,2039,2066.5,2036.05,2063,0,0.004474211,0.002319034,0.000173272,0.002322172,1,1,0
01-06-2005,2062.7,2076,2055.6,2061.1,0,0.004773282,0.002727061,0.000292053,0.002597465,1,1,0
02-06-2005,2066,2069,2036.25,2038.1,0,0.003025401,0.00199454,-0.000182046,0.001612632,1,1,0
03-06-2005,2035,2079.5,2034.1,2075.85,0,0.004434774,0.004123602,0.000439962,0.002999446,1,1,0
04-06-2005,2070,2075,2063.1,2067.3,0,0.002843071,0.003354392,0.000568941,0.002255468,0,0,-1
06-06-2005,2065,2093.5,2064,2072.35,0,0.002282711,0.003558498,0.000882375,0.002241195,0,0,0
07-06-2005,2070,2088.4,2064.3,2082.9,0,0.002235747,0.003135387,0.000761886,0.00204434,0,0,0
08-06-2005,2087,2097.9,2080.05,2094.35,0,0.000947125,0.002978658,0.000931085,0.001618956,0,0,0
09-06-2005,2093,2094,2077,2082.1,0,0.001692349,0.002321256,0.001830494,0.001948033,0,0,0
10-06-2005,2084,2099,2065.3,2071.55,0,0.001437176,0.00171991,0.002094669,0.001750585,-1,-1,-1
13-06-2005,2078,2087.85,2059.25,2082.6,0,0.000950073,0.002262696,0.002597996,0.001936922,-1,-1,0
14-06-2005,2085.15,2098,2075.15,2094.65,0,0.001627772,0.002501839,0.002175013,0.002101541,0,0,1
15-06-2005,2099,2112.9,2090.1,2110.35,0,0.003544968,0.002651643,0.002184022,0.002793545,1,1,1
16-06-2005,2112.3,2114.5,2093,2100.45,0,0.001185057,0.002506324,0.001915733,0.001869038,0,0,-1
17-06-2005,2101,2112.3,2087.1,2108.2,0,0.001978426,0.002113464,0.001937034,0.002009641,0,0,0
20-06-2005,2124,2134,2114.05,2117.95,0,0.002200401,0.002902793,0.002153901,0.002419032,0,0,0
21-06-2005,2119,2150.95,2110.55,2148.1,0,0.003130251,0.003678325,0.002831619,0.003213398,0,0,0
22-06-2005,2150.55,2177,2150.55,2164.85,0,0.0033662,0.003773032,0.00287887,0.003339367,0,0,0
23-06-2005,2171.15,2174.35,2155,2168.3,0,0.004140051,0.003634351,0.003805431,0.003859944,0,0,0
24-06-2005,2148.4,2187.35,2145,2178.5,0,0.005162801,0.003349999,0.003554015,0.004022271,0,0,0
27-06-2005,2171,2199,2163.25,2180.65,0,0.004708057,0.003051182,0.003646778,0.003802006,0,0,0
28-06-2005,2180,2185.4,2165,2167.2,0,0.003463586,0.00254939,0.003050738,0.003021238,0,0,0
29-06-2005,2167.4,2198.3,2135,2195.15,0,0.004018291,0.002322263,0.003154499,0.003165018,0,0,0
30-06-2005,2199.9,2224,2198,2220.6,0,0.005720203,0.003382744,0.003210275,0.004104407,1,1,1
01-07-2005,2189.05,2211.7,2182,2206.85,0,0.004679347,0.003224953,0.002777988,0.003560763,1,1,0
04-07-2005,2210,2227,2202,2223.9,0,0.005002479,0.003119729,0.003206331,0.00377618,0,0,-1
05-07-2005,2223,2228.7,2193.3,2196.95,0,0.002274103,0.002636456,0.002860984,0.002590514,-1,-1,-1
06-07-2005,2204.85,2227,2201.2,2223.45,0,0.002706885,0.003637702,0.003085921,0.003143503,0,0,1
07-07-2005,2222,2225,2156.15,2164.8,0,-0.000161417,0.001713997,0.00238035,0.001310977,-1,-1,-1
08-07-2005,2176.15,2194,2167.15,2188.55,0,0.000461327,0.002346055,0.002324086,0.001710489,0,0,1
11-07-2005,2197.95,2214.8,2196,2209.15,0,0.00130695,0.002640481,0.002968881,0.002305437,-1,-1,-1
12-07-2005,2206,2227,2178.8,2214.45,0,0.002180233,0.002526285,0.003142156,0.002616225,-1,-1,0
13-07-2005,2212,2223.8,2186.35,2191.9,0,-0.000148054,0.001863108,0.002699987,0.001471681,-1,-1,0
14-07-2005,2197.95,2199,2166.6,2171.9,0,-0.002193101,0.001725181,0.002316748,0.000616276,-1,-1,0
15-07-2005,2175.1,2209.8,2165.55,2202.95,0,-0.000176722,0.002537231,0.002397831,0.001586113,0,0,1
18-07-2005,2222.3,2287,2208,2234.7,0,0.000485633,0.002921348,0.00257391,0.001993631,0,0,0
19-07-2005,2232.9,2241.9,2225.1,2236.3,0,0.00179112,0.002704987,0.002441284,0.002312463,0,0,0
20-07-2005,2243.5,2248,2234,2238.4,0,0.000672379,0.002427086,0.001972574,0.001690679,0,0,0
21-07-2005,2244.7,2246,2217,2226.6,0,0.002854767,0.002402342,0.002187477,0.002481529,1,1,1
22-07-2005,2225.1,2268,2222,2265.75,0,0.00352745,0.00298928,0.002736632,0.003084454,1,1,0
25-07-2005,2271.35,2287.95,2266.55,2286.1,0,0.00348324,0.003175712,0.002703587,0.003120847,1,1,0
26-07-2005,2289,2309,2274.15,2304,0,0.004043894,0.002903031,0.002946242,0.003297722,0,0,-1
27-07-2005,2300,2324.5,2292.05,2320.15,0,0.005851088,0.002869483,0.003459717,0.004060096,0,0,0
29-07-2005,2309.5,2335.85,2295,2312.3,0,0.006464386,0.002656459,0.002847629,0.003989491,0,0,0
01-08-2005,2299,2312.4,2281.9,2310,0,0.004859393,0.002414505,0.002934988,0.003402962,0,0,0
02-08-2005,2310.1,2353,2310.1,2349.85,0,0.005152817,0.003103662,0.003347649,0.003868042,0,0,0
03-08-2005,2357.7,2365.9,2336,2341.1,0,0.004686312,0.003209671,0.003099045,0.003665009,1,1,1
04-08-2005,2350,2362.25,2341,2357.75,0,0.005331934,0.002962895,0.003144174,0.003813001,0,0,-1
05-08-2005,2350,2359,2345.6,2349.85,0,0.005535345,0.0023282,0.003214903,0.003692816,0,0,0
08-08-2005,2345,2351.2,2308.75,2315.5,0,0.002195741,0.001969323,0.002944052,0.002369705,0,0,0
09-08-2005,2315,2329.95,2290.35,2305.35,0,0.000842045,0.001464994,0.002673941,0.001660327,-1,-1,-1
10-08-2005,2316,2365,2312.1,2359.95,0,0.002428385,0.002967751,0.0031664,0.002854179,-1,-1,0
11-08-2005,2365,2388.7,2352.6,2380.9,0,0.002618365,0.002832535,0.003205037,0.002885312,-1,-1,0
12-08-2005,2383,2383.85,2354,2360.45,0,0.002082342,0.003615115,0.003094575,0.002930677,0,0,1
16-08-2005,2366.35,2371.35,2352,2364.55,0,0.002361472,0.003216742,0.003039916,0.00287271,0,0,0
17-08-2005,2353.1,2408.7,2348.55,2404.6,0,0.002329936,0.003538918,0.003383578,0.003084144,0,0,0
18-08-2005,2410.5,2420,2375.6,2382.85,0,0.00178335,0.003041839,0.002732066,0.002519085,0,0,0
19-08-2005,2385,2407,2378.1,2384.8,0,0.00114728,0.003520234,0.002540014,0.002402509,0,0,0
22-08-2005,2386.1,2404,2350.25,2365.55,0,0.000668128,0.003566463,0.002274247,0.002169612,0,0,0
23-08-2005,2366.2,2372,2323.15,2326.95,0,0.000494494,0.002251526,0.00170358,0.0014832,0,0,0
24-08-2005,2325.1,2336,2298,2323.15,0,0.000772117,0.00158321,0.001633687,0.001329672,-1,-1,-1
25-08-2005,2347,2354.9,2322.5,2354.55,0,-0.000228818,0.002115101,0.002161199,0.00134916,-1,-1,0
26-08-2005,2335,2345,2316.05,2335.55,0,-0.001904742,0.001736061,0.00159898,0.000476766,0,0,1
29-08-2005,2327,2327,2287.3,2309.45,0,-0.002160605,0.001488368,0.001000293,0.000109352,0,0,0
30-08-2005,2313,2354.65,2313,2349.9,0,-0.000619568,0.001485601,0.001620522,0.000828852,-1,-1,-1
31-08-2005,2344.5,2367.9,2335.5,2364.75,0,-0.00165724,0.001376143,0.001583367,0.00043409,-1,-1,0
01-09-2005,2392,2444,2371,2390.25,0,0.000310552,0.001497396,0.00219964,0.001335863,-1,-1,0
02-09-2005,2395,2412.4,2379,2408,0,0.000972828,0.001514557,0.002075041,0.001520809,-1,-1,0
05-09-2005,2408.15,2431.75,2407.5,2412.85,0,0.001999535,0.001739394,0.002864583,0.002201171,0,0,1
06-09-2005,2420.4,2426,2405.6,2422.8,0,0.004119126,0.001953247,0.002675858,0.002916077,0,0,0
08-09-2005,2430,2448.8,2428.7,2445.75,0,0.005277317,0.001632445,0.0026775,0.003195754,0,0,0
09-09-2005,2447.1,2450,2433.5,2442.95,0,0.003754433,0.001740208,0.002579647,0.002691429,0,0,0
12-09-2005,2453,2479.7,2452.15,2477.1,0,0.006060671,0.002024812,0.003252886,0.003779456,0,0,0
13-09-2005,2465.65,2489,2465.65,2486.3,0,0.007657667,0.002322701,0.003618951,0.004533107,0,0,0
14-09-2005,2484.05,2503,2462.6,2483.25,0,0.00567471,0.002897862,0.003180962,0.003917845,0,0,0
15-09-2005,2490,2519.25,2485,2516.15,0,0.006402368,0.003657579,0.003148633,0.00440286,1,1,1
16-09-2005,2518,2544.5,2508.15,2541.1,0,0.006311055,0.003070404,0.003407414,0.004262958,0,0,-1
19-09-2005,2549,2565,2540.55,2560.95,0,0.006351744,0.003024907,0.003602462,0.004326371,0,0,0
20-09-2005,2555,2568.95,2543,2562.45,0,0.006200137,0.003423076,0.003770884,0.004464699,0,0,0
21-09-2005,2560,2565,2502.75,2558.85,0,0.005615404,0.003286883,0.003234028,0.004045438,1,1,1
22-09-2005,2554,2557.3,2464.2,2474.85,0,0.001189819,0.001168594,0.002064105,0.001474172,0,0,-1
23-09-2005,2482.25,2495.85,2451,2474.05,0,0.001273051,0.00153094,0.001845161,0.001549717,-1,-1,-1
26-09-2005,2490,2564,2482.6,2559.9,0,0.003342618,0.002936934,0.002583346,0.002954299,1,1,2
27-09-2005,2562.05,2594.7,2553,2577.6,0,0.003672123,0.003585635,0.002868356,0.003375372,1,1,0
28-09-2005,2578,2607.9,2558.35,2601.8,0,0.004773986,0.00472464,0.003158009,0.004218878,1,1,0
29-09-2005,2606.25,2634.8,2604,2611.2,0,0.003777597,0.004959645,0.002780497,0.003839246,0,0,-1
30-09-2005,2611,2611,2555,2593,0,0.002042423,0.00405088,0.002689975,0.002927759,0,0,0
03-10-2005,2599.9,2629.95,2596.15,2627.2,0,0.002586931,0.004994969,0.002857067,0.003479656,0,0,0
04-10-2005,2630.1,2666.7,2628,2661.8,0,0.003877149,0.006102752,0.003318829,0.00443291,0,0,0
05-10-2005,2665,2665,2636,2644.8,0,0.003358931,0.005019788,0.003555388,0.003978035,0,0,0
06-10-2005,2618,2630,2561,2567.45,0,0.003741641,0.003428692,0.002842302,0.003337545,1,1,1
07-10-2005,2574.9,2595,2535.55,2567.7,0,0.003785291,0.002969564,0.002200788,0.002985214,1,1,0
10-10-2005,2570,2590.9,2553.55,2562.5,0,0.000101566,0.002566445,0.001906842,0.001524951,0,0,-1
11-10-2005,2572,2590,2522.5,2587.1,0,0.00036856,0.0028887,0.002400496,0.001885919,0,0,0
13-10-2005,2570,2585.9,2528.25,2534.2,0,-0.002598201,0.001839194,0.001793682,0.000344892,0,0,0
14-10-2005,2508.8,2531.8,2481.1,2486.5,0,-0.004775582,0.000666462,0.000851493,-0.001085876,-1,-1,-1
17-10-2005,2483.7,2510,2458.65,2485.5,0,-0.004145777,0.000696699,0.001076967,-0.000790704,-1,-1,0
18-10-2005,2491.25,2514.9,2445.2,2460.95,0,-0.00632803,-0.000260789,0.000798285,-0.001930178,-1,-1,0
19-10-2005,2435.35,2447,2387.15,2406.15,0,-0.009604403,-0.001289466,0.000429076,-0.003488265,-1,-1,0
20-10-2005,2430.15,2445,2360,2393.8,0,-0.009490321,-0.001440854,0.000718215,-0.00340432,-1,-1,0
21-10-2005,2395,2449.7,2382,2445.5,0,-0.004749849,-0.001123144,0.001316639,-0.001518785,-1,-1,0
24-10-2005,2450.2,2450.2,2387.4,2394.05,0,-0.006762862,-0.002314746,0.000419401,-0.002886069,-1,-1,0
25-10-2005,2402.95,2453.8,2395,2417.65,0,-0.005652683,-0.002238232,0.000878808,-0.002337369,-1,-1,0
26-10-2005,2412.3,2435.8,2402,2413.65,0,-0.006704418,-0.002322777,0.001127974,-0.002633074,-1,-1,0
27-10-2005,2412,2415.75,2348.65,2352.9,0,-0.007154131,-0.003219415,3.19E-05,-0.00344721,-1,-1,0
28-10-2005,2348,2348,2290.05,2297.3,0,-0.007609089,-0.002869669,-0.000713077,-0.003730612,-1,-1,0
31-10-2005,2309,2362,2309,2359.65,0,-0.005063368,-0.001849599,-0.00032005,-0.002411006,-1,-1,0
01-11-2005,2374.25,2384,2367.1,2371.65,0,-0.00362868,-0.002941521,-0.000377388,-0.002315863,-1,-1,0
02-11-2005,2370,2413.4,2357,2409.55,0,0.000141305,-0.002607852,-3.42E-05,-0.00083358,0,0,1
07-11-2005,2420,2452.5,2398.05,2449.35,0,0.002320578,-0.002343762,0.00027396,8.36E-05,0,0,0
08-11-2005,2459,2496.85,2448,2477.3,0,0.001300348,-0.002051164,0.000322498,-0.000142773,0,0,0
09-11-2005,2494.4,2513,2464.05,2480.75,0,0.003621478,-0.001731585,0.000386827,0.000758907,0,0,0
10-11-2005,2489.7,2494.7,2467.25,2489.95,0,0.002990507,-0.002089677,0.000129688,0.000343506,0,0,0
11-11-2005,2501.3,2551.7,2500,2548.1,0,0.005570402,-0.001708618,0.000621405,0.001494396,0,0,0
14-11-2005,2557.7,2571,2530.1,2559,0,0.008759403,-0.001297641,0.000762609,0.002741457,0,0,0
16-11-2005,2560.25,2588.5,2554.6,2584.45,0,0.012499456,0.000264854,0.000678616,0.004480975,0,0,0
17-11-2005,2587.55,2615.5,2562.5,2609.55,0,0.010590554,0.000651945,0.000673429,0.003971976,0,0,0
18-11-2005,2615,2635.7,2612.35,2624.2,0,0.010648704,0.000963122,0.000617447,0.004076424,1,1,1
21-11-2005,2625.05,2627,2599.15,2606.65,0,0.008179951,0.000302269,0.000431228,0.002971149,0,0,-1
22-11-2005,2590,2620,2566.1,2572.35,0,0.00502174,0.000602162,0.000131895,0.001918599,1,1,1
23-11-2005,2583,2624.9,2578,2614.65,0,0.005544343,0.002061532,0.001412207,0.003006027,1,1,0
24-11-2005,2620.05,2643.5,2620.05,2635,0,0.006217878,0.002405955,0.001626382,0.003416738,1,1,0
25-11-2005,2645,2671.95,2640.15,2668.15,0,0.00715677,0.003367805,0.00105717,0.003860582,1,1,0
26-11-2005,2671,2690.65,2671,2687.55,0,0.005472705,0.004678013,0.001066399,0.003739039,1,1,0
28-11-2005,2694.7,2725.95,2694,2721.25,0,0.006340367,0.005471635,0.001147763,0.004319922,1,1,0
29-11-2005,2714.7,2717.45,2687.2,2704.6,0,0.004648958,0.004237988,0.000894225,0.00326039,1,1,0
30-11-2005,2710,2732.8,2643,2649.65,0,0.001536663,0.004270587,0.000546182,0.002117811,0,0,-1
01-12-2005,2649.75,2712,2635.25,2706.55,0,0.003138099,0.004779848,0.000755081,0.00289101,0,0,0
02-12-2005,2723,2736.65,2692.85,2702.1,0,0.003661788,0.004780312,0.000378503,0.002940201,0,0,0
05-12-2005,2700,2710,2652.25,2659.95,0,0.003405446,0.005219941,0.000143206,0.002922864,0,0,0
06-12-2005,2657.55,2698.2,2640.35,2653.35,0,0.001480122,0.006199452,0.000836433,0.002838669,0,0,0
07-12-2005,2661,2695,2653.3,2688.3,0,0.00202277,0.005571165,0.001174203,0.002922713,0,0,0
08-12-2005,2680,2703.9,2654,2694.8,0,0.000998819,0.005450214,0.001290732,0.002579922,0,0,0
09-12-2005,2700,2757.5,2696,2751.8,0,0.002390653,0.005681559,0.00159155,0.003221254,0,0,0
12-12-2005,2672,2800,2672,2769.35,0,0.00176757,0.005225876,0.002319766,0.003104404,0,0,0
13-12-2005,2762.25,2806.95,2758.1,2803.75,0,0.003665976,0.005271061,0.003189725,0.004042254,0,0,0
14-12-2005,2808,2818,2784.25,2801.4,0,0.005727172,0.005170211,0.003177429,0.004691604,1,1,1
15-12-2005,2786.15,2807,2755.1,2767.7,0,0.002259334,0.004461937,0.003116175,0.003279148,0,0,-1
16-12-2005,2770,2814.5,2758.6,2811.9,0,0.004063506,0.004141125,0.00421576,0.00414013,-1,-1,-1
19-12-2005,2819,2847,2817,2842.8,0,0.006874189,0.004436108,0.004689197,0.005333165,0,0,1
20-12-2005,2839.8,2841.7,2813,2824.5,0,0.006450336,0.003715297,0.003874463,0.004680032,0,0,0
21-12-2005,2824.1,2844,2794.1,2818.1,0,0.00482833,0.00319672,0.004428166,0.004151072,0,0,0
22-12-2005,2826,2840.75,2809,2830.65,0,0.00504119,0.003146864,0.004270676,0.00415291,0,0,0
23-12-2005,2839,2844,2783.5,2791.2,0,0.00143179,0.002831987,0.003910571,0.002724783,-1,-1,-1
26-12-2005,2774,2798,2732,2738.7,0,-0.001106758,0.00258674,0.004099197,0.001859726,-1,-1,0
27-12-2005,2734,2814.7,2728.2,2808.85,0,0.000181899,0.002970952,0.005566861,0.002906571,-1,-1,0
28-12-2005,2814.95,2826.7,2778,2796.95,0,-0.000158849,0.002458444,0.004633102,0.002310899,-1,-1,0
29-12-2005,2801.35,2822.95,2797.1,2821.95,0,0.001960111,0.002305717,0.004746695,0.003004175,-1,-1,0
30-12-2005,2809.9,2836.7,2796.1,2820.8,0,0.000316512,0.001983219,0.004266876,0.002188869,-1,-1,0
02-01-2006,2820,2836.7,2804,2822.1,0,-0.000728155,0.001482407,0.003804581,0.001519611,-1,-1,0
03-01-2006,2825,2872,2815.1,2868.85,0,0.001570189,0.002429195,0.003951379,0.002650254,-1,-1,0
04-01-2006,2890,2896,2872.25,2890.1,0,0.002554913,0.003629913,0.004125265,0.003436697,-1,-1,0
05-01-2006,2899,2899,2868,2883.9,0,0.001881193,0.002621049,0.003955401,0.002819214,-1,-1,0
06-01-2006,2894.9,2908.5,2858.6,2895.65,0,0.003742118,0.002865179,0.003409894,0.003339064,0,0,1
09-01-2006,2900,2910,2877.15,2893.45,0,0.005650491,0.003511344,0.00326739,0.004143075,1,1,1
10-01-2006,2883,2885,2852.55,2857.3,0,0.001724905,0.003074604,0.002639343,0.002479617,0,0,-1
12-01-2006,2829,2851.95,2807,2831.4,0,0.001231699,0.002129227,0.002125366,0.001828764,0,0,0
13-01-2006,2825.05,2856,2820.05,2823.65,0,6.02E-05,0.001912572,0.001900103,0.001290972,0,0,0
16-01-2006,2815.1,2844,2802.2,2821.15,0,1.24E-05,0.001008067,0.002057238,0.001025904,-1,-1,-1
17-01-2006,2821,2854.5,2793.1,2801.85,0,-0.000717551,0.000469424,0.002230451,0.000660775,-1,-1,0
18-01-2006,2781,2807,2763.3,2797,0,-0.002504488,-9.63E-05,0.001743541,-0.000285749,-1,-1,0
19-01-2006,2810,2878.95,2805.3,2869.25,0,-0.000721428,0.000968801,0.002222486,0.000823286,-1,-1,0
20-01-2006,2881.55,2905.8,2862.5,2897.55,0,0.000473317,0.001876648,0.002149429,0.001499798,-1,-1,0
23-01-2006,2883.5,2890.75,2862,2881.65,0,-0.000483484,0.000992212,0.001805548,0.000771425,-1,-1,0
24-01-2006,2892,2913,2888,2906.25,0,0.000442378,0.000892782,0.001699587,0.001011582,-1,-1,0
25-01-2006,2924,2946.25,2915,2940.35,0,0.00290659,0.001640644,0.002179158,0.002242131,0,0,1
27-01-2006,2948.5,2984.9,2930,2978.55,0,0.005197076,0.002277421,0.00310324,0.003525912,0,0,0
30-01-2006,2995.6,2997.7,2960,2972.35,0,0.005266233,0.002002367,0.002455155,0.003241252,0,0,0
31-01-2006,2977,3006.4,2977,3002.25,0,0.006419368,0.003024506,0.002777007,0.004073627,1,1,1
01-02-2006,2999.9,3001.9,2955,2963.05,0,0.005753342,0.003276737,0.002848738,0.003959605,1,1,0
02-02-2006,2974.25,2987.95,2945.05,2956.45,0,0.005700751,0.002101928,0.002855824,0.003552834,0,0,-1
03-02-2006,2946.65,2948,2915.1,2921.8,0,0.001831489,0.001785516,0.002171447,0.001929484,0,0,0
06-02-2006,2905.35,2998.9,2905.35,2991.55,0,0.00324412,0.002404011,0.002752987,0.002800373,0,0,0
07-02-2006,3005.7,3012.4,2972.35,3004.15,0,0.004251037,0.002599972,0.00229259,0.003047866,1,1,1
